"county_fips","pop_hs_less","pop_hs","pop_college","pop_bs_more","pct_pop_hs_less","pct_pop_hs","pct_pop_college","pct_pop_bs_more","pop_poverty","pct_pop_poverty","med_house_inc","unemploy_rate","pop_labor_force","pop_employed","pop_unemployed"
8019,123,1536,2270,3416,1.7,20.9,30.9,46.5,686,7.2,74019,3,6075,5891,184
8021,711,1717,1804,1069,13.4,32.4,34,20.2,1747,21.4,38777,4.4,4080,3901,179
8023,579,640,956,514,21.5,23.8,35.6,19.1,964,25.2,31557,4.3,1910,1828,82
8025,590,1615,1297,372,15.2,41.7,33.5,9.6,1341,44.3,35880,4.4,1533,1466,67
8027,253,754,1261,1324,7,21,35.1,36.9,576,12,55242,3.7,2106,2029,77
8029,2130,8446,6857,4700,9.6,38.2,31,21.2,4429,14.6,46786,3.9,14851,14266,585
8031,64043,84265,110388,237877,12.9,17,22.2,47.9,82104,11.7,68069,3.2,412817,399671,13146
8033,115,539,454,300,8.2,38.3,32.2,21.3,265,12.8,47482,2.8,1197,1163,34
8035,4347,26287,59981,124635,2,12.2,27.9,57.9,8975,2.6,120670,2.9,191240,185768,5472
8037,4075,5979,9672,18316,10.7,15.7,25.4,48.1,3673,6.7,86896,2.7,36207,35218,989
8039,595,4374,6449,6388,3.3,24.6,36.2,35.9,1312,5,98247,2.8,14963,14538,425
8041,27792,89218,157396,167680,6.3,20.2,35.6,37.9,68538,9.9,67923,3.9,337084,323816,13268
8043,3539,14477,11733,6625,9.7,39.8,32.3,18.2,6525,16.5,47885,5.2,15342,14544,798
8045,4740,11076,11329,11651,12.2,28.5,29.2,30,4946,8.4,74421,3.2,32479,31436,1043
8047,114,1035,1731,1820,2.4,22,36.8,38.7,410,6.7,72949,2.5,3731,3636,95
8049,512,3016,3556,4306,4.5,26.5,31.2,37.8,1219,7.9,69214,2.7,9917,9651,266
8051,296,1687,2738,5832,2.8,16,25.9,55.3,1678,10.4,61268,2.6,11012,10727,285
8053,45,186,176,318,6.2,25.7,24.3,43.9,69,8.6,62149,2.6,459,447,12
8055,442,1486,2136,1106,8.5,28.7,41.3,21.4,1459,21.7,38242,6.5,2619,2448,171
8057,120,287,398,163,12.4,29.6,41.1,16.8,188,13.4,51457,2.6,1029,1002,27
8059,22840,84351,121561,180236,5.6,20.6,29.7,44.1,39799,7,85550,3,334242,324124,10118
8061,39,361,347,204,4.1,38,36.5,21.5,188,13.8,44704,1.8,963,946,17
8063,622,2033,1714,1017,11.5,37.7,31.8,18.9,900,12.6,48342,2,4487,4396,91
8065,792,1482,1333,1858,14.5,27.1,24.4,34,970,12.6,51802,2.6,4894,4765,129
8067,1966,7980,12102,17223,5,20.3,30.8,43.9,5005,9.2,66219,3,32091,31120,971
8069,9389,42507,66792,102473,4.2,19.2,30.2,46.3,36054,10.5,71306,2.8,202449,196754,5695
8071,1270,2998,4101,2053,12.2,28.8,39.3,19.7,2626,19.2,41485,4.7,6572,6261,311
8073,393,2164,995,520,9.7,53.1,24.4,12.8,744,16.2,46690,2.4,2494,2433,61
8075,1540,4816,5352,3028,10.5,32.7,36.3,20.5,2674,14.5,53168,2.9,11287,10958,329
8077,10188,28023,36303,28155,9.9,27.3,35.4,27.4,21463,14.4,51132,4.1,76060,72949,3111
8079,23,138,269,286,3.2,19.3,37.6,39.9,72,9.3,60210,2.6,507,494,13
8081,803,3570,2960,1514,9.1,40.4,33.5,17.1,1614,12.3,59500,3.7,7579,7302,277
8083,1921,5361,5739,5207,10.5,29.4,31.5,28.6,4235,16.3,50180,4.7,13338,12706,632
8085,3304,9337,9719,7017,11.2,31.8,33.1,23.9,4854,11.6,52576,3.7,21941,21136,805
8087,3657,5709,5758,3231,19.9,31.1,31.4,17.6,3409,12.2,55387,2.9,16473,15990,483
8089,1797,3588,4714,2172,14.6,29.2,38.4,17.7,3722,20.8,40064,5,8635,8205,430
8091,62,699,1213,1866,1.6,18.2,31.6,48.6,361,7.5,68900,3.5,2400,2316,84
8093,401,4056,4995,4094,3,29.9,36.9,30.2,1487,8.1,72121,2.9,10859,10545,314
8095,336,786,1001,726,11.8,27.6,35.1,25.5,458,10.8,52367,1.9,2693,2642,51
8097,501,2025,2516,8606,3.7,14.8,18.4,63.1,1222,6.8,89034,3.8,11363,10926,437
8099,1399,2027,3040,1365,17.9,25.9,38.8,17.4,2553,21.6,42455,3.3,6387,6175,212
8101,11814,32066,43446,24568,10.6,28.7,38.8,22,28127,17.2,48308,4.9,75912,72186,3726
8103,301,1406,1616,843,7.2,33.7,38.8,20.2,653,10.8,63411,4.4,2854,2727,127
8105,1203,2312,2332,1818,15.7,30.2,30.4,23.7,1604,14.5,44171,4.8,5643,5370,273
8107,595,3613,4871,9232,3.2,19.7,26.6,50.4,1783,7,81033,2.7,16301,15861,440
8109,919,1399,1306,1074,19.6,29.8,27.8,22.9,1679,24.6,36869,4.6,3638,3469,169
8111,33,124,147,160,7.1,26.7,31.7,34.5,109,14.4,46878,3.1,519,503,16
8113,296,908,1385,3387,5,15.2,23.2,56.7,702,8.6,69458,3.5,5520,5326,194
8115,167,508,666,353,9.9,30,39.3,20.8,338,14.9,40009,2.6,1253,1221,32
8117,1539,4339,5321,11672,6.7,19,23.3,51,2056,6.7,80078,2.2,22315,21819,496
8119,769,4643,6600,6200,4.2,25.5,36.2,34,1851,7.4,64850,3.7,12651,12182,469
8121,254,1076,1492,545,7.5,32,44.3,16.2,646,13.7,47869,2.4,3225,3147,78
8123,22517,51960,63828,50460,11.9,27.5,33.8,26.7,32314,10.5,75629,3,165290,160320,4970
8125,786,2219,2151,1464,11.9,33.5,32.5,22.1,1191,12.1,53253,2,6142,6017,125
9000,235826,670519,607136,965227,9.5,27.1,24.5,38.9,358519,10.3,76366,4.1,1905312,1827070,78242
9001,64890,139001,133981,303918,10.1,21.7,20.9,47.4,92971,10,91183,4,480767,461750,19017
9003,65170,167539,154744,234993,10.5,26.9,24.9,37.8,96957,11.2,73037,4.2,480319,459939,20380
9005,9986,39969,37527,47270,7.4,29.7,27.8,35.1,12441,6.9,76304,3.8,105014,101000,4014
9007,6918,30998,31549,49327,5.8,26.1,26.6,41.5,10556,6.7,88709,3.5,93078,89811,3267
9009,59205,183897,144784,207966,9.9,30.9,24.3,34.9,96563,11.6,67720,4.4,458747,438576,20171
9011,15250,56020,54206,62745,8.1,29.8,28.8,33.3,25063,9.8,67790,4,137463,132032,5431
9013,5215,26390,24811,39454,5.4,27.5,25.9,41.2,10835,8,89584,3.6,86499,83402,3097
9015,9192,26705,25534,19554,11.4,33,31.5,24.1,13135,11.7,65182,4.5,63426,60560,2866
10000,67482,208557,176708,207232,10.2,31.6,26.8,31.4,114691,12.2,65467,3.8,482465,464337,18128
10001,14930,38490,35280,27357,12.9,33.2,30.4,23.6,23966,13.8,54980,4.1,78124,74885,3239
10003,32485,116387,94982,136613,8.5,30.6,25,35.9,62976,11.6,69562,3.7,298915,287977,10938
10005,20067,53680,46446,43262,12.3,32.8,28.4,26.5,27750,12.3,59821,3.7,105426,101475,3951
11000,45805,83572,77255,280349,9.4,17.2,15.9,57.6,107806,16.1,82533,5.6,404610,382140,22470
11001,45805,83572,77255,280349,9.4,17.2,15.9,57.6,107806,16.1,82533,5.6,404610,382140,22470
12000,1769489,4231678,4402103,4283457,12,28.8,30,29.2,2854438,13.7,55433,3.6,10234770,9869673,365097
12001,12112,34631,44794,67724,7.6,21.7,28.1,42.5,50922,19.8,51026,3.3,137339,132846,4493
12003,2886,7986,5295,2492,15.5,42.8,28.4,13.4,3944,15.4,52804,3.4,11869,11467,402
12005,12371,40148,46118,29167,9.7,31.4,36.1,22.8,24276,13.4,51777,4,89251,85703,3548
12007,4229,7745,5458,2056,21.7,39.7,28,10.6,4618,19.5,45075,3.3,11304,10933,371
12009,34234,122135,145319,125088,8,28.6,34.1,29.3,64854,11,57612,3.5,276558,266812,9746
12011,150125,368264,396859,429460,11.2,27.4,29.5,31.9,244310,12.6,57200,3.4,1036212,1001293,34919
12013,2259,4312,2704,1019,21.9,41.9,26.3,9.9,2697,21.3,38323,4.1,5082,4873,209
12015,14096,49114,48348,33662,9.7,33.8,33.3,23.2,20243,11.1,52724,4,70953,68108,2845
12017,13556,43548,36497,20044,11.9,38.3,32.1,17.6,22082,15.2,41556,5.2,47799,45314,2485
12019,12535,44514,50035,33943,8.9,31.6,35.5,24.1,18846,8.8,62835,3.3,106276,102789,3487
12021,37344,69842,68204,99320,13.6,25.4,24.8,36.2,39689,10.6,70649,3.4,177351,171255,6096
12023,6365,17263,16742,7444,13.3,36.1,35,15.6,11340,17.3,46195,3.7,29540,28434,1106
12027,7083,11171,4698,2966,27.3,43.1,18.1,11.4,9013,26.1,37233,3.8,13955,13419,536
12029,2557,5533,3122,1158,20.7,44.7,25.2,9.4,3679,24.7,37148,4.2,5773,5529,244
12031,65724,175335,204368,183280,10.5,27.9,32.5,29.2,134476,14.5,55733,3.6,487844,470411,17433
12033,19107,56941,77373,55164,9.2,27.3,37.1,26.4,43832,14.7,50644,3.5,145298,140151,5147
12035,6500,27619,27435,19894,8,33.9,33.7,24.4,11450,10.3,58975,4,47077,45173,1904
12037,1768,3200,2461,1537,19.7,35.7,27.4,17.1,2343,22.8,40297,3.5,4840,4673,167
12039,6638,11756,8372,5362,20.7,36.6,26.1,16.7,10259,23.6,42259,4.6,18500,17654,846
12041,1673,5017,3515,1685,14.1,42.2,29.6,14.2,2856,16.8,42186,3.8,6869,6611,258
12043,2454,4080,2525,997,24.4,40.6,25.1,9.9,2457,20.1,38680,4,5206,4998,208
12045,1838,4547,3635,2157,15.1,37.3,29.9,17.7,2667,20.3,45426,4.4,6122,5852,270
12047,2418,4460,2312,943,23.9,44,22.8,9.3,3209,27.6,36299,4.2,4296,4114,182
12049,4198,8304,3019,1802,24.2,47.9,17.4,10.4,6956,27,39169,5.3,8789,8322,467
12051,8664,8806,5736,2079,34.3,34.8,22.7,8.2,9850,24,44391,6.1,15599,14652,947
12053,17202,49681,45761,23896,12.6,36.4,33.5,17.5,26646,14.1,45884,4.5,70465,67280,3185
12055,11910,29677,23220,13240,15.3,38,29.8,17,21577,20.8,39994,4.8,36472,34716,1756
12057,108569,254006,267602,305581,11.6,27.1,28.6,32.7,207358,14.7,58361,3.4,735690,710804,24886
12059,3173,5489,3955,1444,22.6,39,28.1,10.3,4232,23.9,38040,4,6983,6706,277
12061,13034,34393,35433,32781,11.3,29.7,30.6,28.3,16775,10.7,58228,4.3,65104,62318,2786
12063,6825,13242,10551,4752,19.3,37.4,29.8,13.4,9492,23.5,39545,4,17542,16846,696
12065,1956,3632,2918,2404,17.9,33.3,26.7,22,2317,17.9,46332,3.7,5582,5373,209
12067,1467,2507,1203,969,23.9,40.8,19.6,15.8,1521,21,42689,3.2,2847,2756,91
12069,26405,81305,83228,56151,10.7,32.9,33.7,22.7,40582,11.5,52447,3.5,155273,149818,5455
12071,64525,165834,157968,149514,12,30.8,29.4,27.8,90400,12.1,56343,3.4,342684,331050,11634
12073,10819,32510,48977,77725,6.4,19.1,28.8,45.7,57656,20.7,51046,3.3,154655,149478,5177
12075,4590,11990,8908,3683,15.7,41.1,30.5,12.6,6521,16.1,39037,3.8,16926,16277,649
12077,1119,2877,1250,761,18.6,47.9,20.8,12.7,1523,23.8,40814,3.8,2643,2543,100
12079,2597,5128,3871,1854,19.3,38.1,28.8,13.8,3752,22.8,38249,3.9,7348,7062,286
12081,29910,84529,81838,81512,10.8,30.4,29.5,29.3,40662,10.4,59587,3.4,177777,171752,6025
12083,32787,97059,79054,50132,12.7,37.5,30.5,19.4,52818,15.1,44517,4.3,135746,129921,5825
12085,11465,30512,39252,40081,9.5,25.2,32.4,33,16824,10.7,61592,3.5,74159,71563,2596
12086,355875,533542,479454,553997,18.5,27.7,24.9,28.8,436103,16,52043,3.9,1383302,1330023,53279
12087,5180,16274,18296,19850,8.7,27.3,30.7,33.3,8859,12,67094,2.6,45307,44120,1187
12089,5083,19277,17927,16633,8.6,32.7,30.4,28.2,8882,10.4,66898,3.2,39910,38629,1281
12091,11232,33908,50253,42110,8.2,24.7,36.5,30.6,25612,12.7,62779,2.9,96270,93435,2835
12093,7063,10874,7130,3217,25,38.4,25.2,11.4,8283,21.5,42258,3.7,17697,17037,660
12095,101305,216036,265083,297568,11.5,24.5,30.1,33.8,211307,15.6,58037,3.2,750160,726303,23857
12097,29463,71032,76320,45730,13.2,31.9,34.3,20.5,48711,13.4,50473,3.6,177919,171463,6456
12099,124483,258521,295287,376461,11.8,24.5,28,35.7,179359,12.2,61735,3.6,731004,704955,26049
12101,40540,122411,120459,86702,11,33.1,32.5,23.4,67164,12.6,53788,3.8,231983,223077,8906
12103,65119,207182,233441,226810,8.9,28.3,31.9,31,112593,11.7,52226,3.3,492704,476541,16163
12105,70084,163614,135806,92267,15.2,35.4,29.4,20,109018,15.7,51354,4.1,298759,286603,12156
12107,9887,21110,14426,6417,19.1,40.7,27.8,12.4,13697,18.8,39578,4.8,27097,25794,1303
12109,9024,35717,49075,72856,5.4,21.4,29.4,43.7,16642,6.6,81925,2.9,127595,123928,3667
12111,30609,74301,70816,44830,13.9,33.7,32.1,20.3,38398,12.1,53377,4.4,142635,136390,6245
12113,10001,32223,42977,33286,8.4,27.2,36.3,28.1,16404,9.5,69541,3.3,80654,77976,2678
12115,23543,95464,95325,113751,7.2,29.1,29.1,34.7,43389,10.3,61652,3.4,188038,181707,6331
12117,18207,69293,109473,122008,5.7,21.7,34.3,38.2,46050,9.9,67187,3.2,254438,246363,8075
12119,9130,32762,32750,33688,8.4,30.2,30.2,31.1,11183,9.3,55324,5.1,31241,29649,1592
12121,5739,12165,8511,4554,18.5,39.3,27.5,14.7,7999,19.3,38525,3.7,18286,17608,678
12123,3628,6969,4307,1184,22.6,43.3,26.8,7.4,4130,21.6,42307,3.8,8735,8399,336
12125,2589,4252,3437,933,23.1,37.9,30.7,8.3,2118,20.6,45906,3.4,4670,4511,159
12127,38984,125238,133282,91702,10,32.2,34.2,23.6,70499,13.2,50285,3.7,253439,243967,9472
12129,2773,8253,7732,4225,12.1,35.9,33.6,18.4,3543,11.9,58203,3.1,14767,14307,460
12131,5553,13295,15675,13686,11.5,27.6,32.5,28.4,7868,11.4,60973,3.1,30644,29698,946
12133,3308,7323,4928,2069,18.8,41.5,28,11.7,5104,22.8,39225,3.8,9920,9541,379
13000,903914,1890132,1912385,2080116,13.3,27.9,28.2,30.7,1484439,14.5,58634,3.9,5107656,4906411,201245
13001,3148,4722,3260,1193,25.5,38.3,26.5,9.7,3954,21.9,42781,4.3,9044,8651,393
13003,1615,2109,987,519,30.9,40.3,18.9,9.9,2156,26.1,36779,3.5,4358,4204,154
13005,1372,3112,2196,749,18.5,41.9,29.6,10.1,2473,22.8,38775,3.8,5057,4864,193
13007,503,901,627,284,21.7,38.9,27.1,12.3,704,22.9,38288,5.1,1217,1155,62
13009,4375,10205,7611,5869,15.6,36.4,27.1,20.9,9313,23.8,42727,5,17286,16415,871
13011,2937,5205,3032,1647,22.9,40.6,23.6,12.8,2469,13,55384,3.1,9538,9241,297
13013,8524,17273,15626,8862,17,34.4,31.1,17.6,7651,9.5,61413,3.3,39665,38362,1303
13015,11720,22762,21110,13471,17,33,30.6,19.5,12768,12.2,57409,3.8,50113,48219,1894
13017,1977,5044,3009,1370,17.3,44.2,26.4,12,4305,26.2,35020,5.9,5508,5184,324
13019,2864,5526,3119,1541,21.9,42.3,23.9,11.8,4144,21.8,39412,4.2,7477,7166,311
13021,14227,31489,28431,25616,14.3,31.6,28.5,25.7,36326,24.7,41390,4.5,69212,66083,3129
13023,975,3278,2253,1355,12.4,41.7,28.7,17.2,2156,18.7,46019,5.7,4660,4394,266
13025,2510,5842,3155,1025,20,46.6,25.2,8.2,3419,18.3,41874,4.5,7351,7022,329
13027,1912,4223,3275,1686,17.2,38.1,29.5,15.2,3768,24.5,36354,3.9,7044,6767,277
13029,1819,5772,7616,7357,8.1,25.6,33.8,32.6,3264,8.6,79658,3.4,17868,17260,608
13031,5445,11331,13337,11359,13.1,27.3,32.2,27.4,16439,22.9,43766,4.2,37503,35935,1568
13033,3059,5503,4286,1857,20.8,37.4,29.1,12.6,4853,22,42785,6,9367,8805,562
13035,3479,7362,3986,1902,20.8,44,23.8,11.4,4228,19.7,48831,4,10744,10310,434
13037,1217,1863,1218,446,25.7,39.3,25.7,9.4,1723,37.2,33393,4.3,2256,2160,96
13039,2709,10372,11815,8083,8.2,31.5,35.8,24.5,8134,15.8,56555,4.2,20982,20110,872
13043,1683,2596,1895,1013,23.4,36.1,26.4,14.1,2587,24.6,35841,3.4,5358,5174,184
13045,11868,24160,21819,14982,16.3,33.2,30,20.6,19187,16.8,52502,4,55383,53163,2220
13047,5727,14760,15637,9461,12.6,32.4,34.3,20.8,7911,11.9,55807,3.4,33156,32022,1134
13049,2417,3532,2138,953,26.7,39.1,23.7,10.5,2753,25.6,40499,4.3,4805,4599,206
13051,19951,46729,61594,63823,10.4,24.3,32.1,33.2,39488,14.4,54165,3.7,140971,135719,5252
13053,350,1263,1638,1627,7.2,25.9,33.6,33.4,1408,17.3,46869,5.6,1988,1877,111
13055,4598,6614,4191,1675,26.9,38.7,24.5,9.8,4575,19.5,39513,4.1,10487,10058,429
13057,13931,36896,51003,59717,8.6,22.8,31.6,37,18576,7.4,82733,3.1,132799,128664,4135
13059,8950,14668,16220,29655,12.9,21.1,23.3,42.7,31645,27,42112,4,61475,59045,2430
13061,443,927,647,173,20.2,42.3,29.5,7.9,841,29.8,30239,7.7,858,792,66
13063,26249,56696,55639,33538,15.3,32.9,32.3,19.5,50072,17.6,46059,4.9,136502,129814,6688
13065,1312,1428,1258,500,29.2,31.7,28,11.1,1695,25.8,37593,4.6,2766,2640,126
13067,40881,93091,132011,231209,8.2,18.7,26.6,46.5,67585,9.1,78603,3.4,426279,411814,14465
13069,6311,10771,7142,3683,22.6,38.6,25.6,13.2,9505,23.9,39480,4.5,18709,17864,845
13071,7704,11593,6476,3666,26.2,39.4,22,12.5,10700,23.9,38633,3.8,21551,20740,811
13073,7185,24250,31747,34160,7.4,24.9,32.6,35.1,10858,7.1,82184,3.5,74950,72341,2609
13075,2261,3879,3377,1752,20.1,34.4,30,15.5,4156,24.5,38827,3.8,7886,7588,298
13077,10498,26772,28357,27895,11.2,28.6,30.3,29.8,14844,10.2,70974,3.4,73505,70987,2518
13079,1447,3458,2967,907,16.5,39.4,33.8,10.3,2251,18.5,48004,4.2,5703,5466,237
13081,2999,5899,4121,2066,19.9,39.1,27.3,13.7,6063,27.4,36096,4.9,9399,8943,456
13083,2315,3966,3272,1540,20.9,35.8,29.5,13.9,2067,13.6,48779,3.6,8274,7974,300
13085,2376,4851,4597,5163,14,28.6,27.1,30.4,2168,8.7,68835,3.3,12040,11639,401
13087,3272,6428,5505,2592,18.4,36.1,30.9,14.6,5923,23.2,38441,4.7,11551,11012,539
13089,55530,104713,124874,218302,11,20.8,24.8,43.4,106598,14.3,63477,4,399846,383773,16073
13091,2502,6310,4071,2045,16.8,42.3,27.3,13.7,4988,26.5,35636,5.2,7176,6804,372
13093,2506,3995,2449,1137,24.8,39.6,24.3,11.3,3420,29.1,37278,4.6,5157,4919,238
13095,10120,16792,18578,12376,17.5,29,32.1,21.4,25104,29.5,38806,5.1,38361,36395,1966
13097,10972,28029,27480,24762,12,30.7,30.1,27.1,18113,12.6,60512,4.1,72900,69898,3002
13099,1380,2501,1975,1085,19.9,36,28.5,15.6,2669,26.5,34984,4.6,4560,4351,209
13101,807,1081,694,250,28.5,38.2,24.5,8.8,970,24.4,38667,3.2,1900,1839,61
13103,4568,14388,11462,7647,12,37.8,30.1,20.1,5080,8.3,65793,3.3,29925,28936,989
13105,3052,5828,3183,1466,22.6,43.1,23.5,10.8,3476,18.5,39681,4.8,7843,7465,378
13107,3085,6361,3551,1835,20.8,42.9,23.9,12.4,5346,25.1,37574,5.9,8324,7834,490
13109,1857,2709,1544,1119,25.7,37.5,21.4,15.5,2742,26.6,37319,3.7,4915,4735,180
13111,2539,6545,5948,4057,13.3,34.3,31.2,21.3,4318,16.8,43439,3.9,11207,10765,442
13113,3926,15659,20775,35115,5.2,20.7,27.5,46.5,5689,5,95021,3.5,57768,55758,2010
13115,12190,21185,17609,13103,19,33.1,27.5,20.4,19427,20.7,44906,4.3,44274,42368,1906
13117,10170,23577,34864,73406,7.2,16.6,24.5,51.7,11808,5,105921,3.1,118048,114331,3717
13119,3072,6169,4047,2077,20,40.1,26.3,13.5,3634,16.4,42904,3.8,9993,9610,383
13121,54469,125382,153965,352847,7.9,18.3,22.4,51.4,137929,13.5,70808,4,555127,532817,22310
13123,3951,7962,5562,4382,18.1,36.4,25.4,20,5309,17.4,47757,4.2,11992,11485,507
13125,467,869,540,186,22.6,42.1,26.2,9,509,17.5,42820,4.2,1295,1241,54
13127,7039,15721,18231,17267,12.1,27,31.3,29.6,13913,16.6,53906,3.7,40225,38749,1476
13129,8430,13301,10601,5449,22.3,35.2,28.1,14.4,9526,16.8,49101,3.8,27993,26940,1053
13131,3343,6410,4805,2391,19.7,37.8,28.3,14.1,4889,20,41002,3.9,10684,10271,413
13133,2133,4259,2998,3273,16.8,33.6,23.7,25.8,3365,19.3,54016,4.2,6994,6697,297
13135,70656,130489,164871,206823,12.3,22.8,28.8,36.1,84763,9.2,72008,3.5,487986,470913,17073
13137,6464,9987,7634,5541,21.8,33.7,25.8,18.7,6363,14.9,51829,3.7,19385,18670,715
13139,27479,34930,34141,30566,21.6,27.5,26.9,24,26249,13.2,61631,3.2,102169,98934,3235
13141,1906,2866,1326,590,28.5,42.9,19.8,8.8,2187,30.7,31716,6,2479,2330,149
13143,3799,7208,5934,2762,19.3,36.6,30.1,14,4626,15.9,47662,3.9,12508,12026,482
13145,2166,5515,8773,7015,9.2,23.5,37.4,29.9,2958,8.7,74686,3.4,16736,16165,571
13147,3598,6742,5263,2785,19.6,36.7,28.6,15.1,3796,15,47171,3.6,11681,11258,423
13149,1665,3489,2089,783,20.7,43.5,26,9.8,2004,17.1,46218,3.9,5208,5006,202
13151,13591,44282,44080,40226,9.6,31.1,31,28.3,17086,7.5,72970,4.1,113843,109127,4716
13153,9032,26902,35988,26999,9.1,27.2,36.4,27.3,18519,12.1,60728,4,70197,67394,2803
13155,1142,2518,1657,889,18.4,40.6,26.7,14.3,2040,24.3,38156,5.6,3340,3153,187
13157,7216,14274,13437,9306,16.3,32.3,30.4,21,6059,8.7,68984,3,36248,35165,1083
13159,2015,3662,2726,1016,21.4,38.9,28.9,10.8,2138,15.4,51241,3.5,6926,6686,240
13161,2165,3920,2651,969,22.3,40.4,27.3,10,3063,20.6,37211,4.9,6077,5781,296
13163,2657,4399,2429,1175,24.9,41.3,22.8,11,3328,22.3,38274,5.3,6747,6388,359
13165,1204,2358,1716,538,20.7,40.5,29.5,9.3,2374,31.8,31419,5.4,3206,3033,173
13167,1531,2959,1537,701,22.8,44,22.8,10.4,2415,30,34849,4,4147,3983,164
13169,2472,7169,5979,3924,12.6,36.7,30.6,20.1,4098,14.5,55737,3.7,13886,13378,508
13171,1577,4762,3497,2035,13.3,40.1,29.5,17.1,3064,17.3,48323,4.6,8118,7748,370
13173,1409,2439,1866,1118,20.6,35.7,27.3,16.4,2043,20.3,41564,4.4,3845,3676,169
13175,4696,13706,8280,4916,14.9,43.4,26.2,15.6,11375,24.6,42114,4.8,19524,18585,939
13177,1824,5945,6618,4939,9.4,30.8,34.2,25.6,3579,12.4,66090,3.6,14885,14355,530
13179,3252,11391,14477,6501,9.1,32,40.6,18.3,9562,16.1,47685,4.3,25706,24597,1109
13181,1005,2365,1575,769,17.6,41.4,27.6,13.5,1346,17.2,46967,5,3611,3432,179
13183,1681,3569,4317,1756,14.8,31.5,38.1,15.5,3134,16.8,46428,4,8028,7710,318
13185,10001,20161,19905,17185,14.9,30,29.6,25.6,28539,25.9,41820,4.1,51746,49640,2106
13187,3270,5843,5679,5251,16.3,29.2,28.3,26.2,4494,14.9,55583,3.6,16714,16114,600
13189,2550,5795,3996,1962,17.8,40.5,27.9,13.7,4223,19.9,42768,5.6,8973,8474,499
13191,1470,4085,3499,1673,13.7,38.1,32.6,15.6,3055,21.5,42513,4,6190,5943,247
13193,2604,3259,2874,820,27.2,34.1,30.1,8.6,3417,30.5,32868,6.2,4731,4436,295
13195,3323,7534,5406,3582,16.7,38,27.2,18,4722,16.1,51338,3.5,13689,13206,483
13197,1412,2331,1579,803,23.1,38.1,25.8,13.1,1884,22.8,39114,5.1,3435,3261,174
13199,3079,5740,4250,1692,20.9,38.9,28.8,11.5,5071,24.4,38886,5,8947,8500,447
13201,744,1596,1339,515,17.7,38.1,31.9,12.3,1246,22.4,42483,3.7,2813,2709,104
13205,3873,5842,3900,1696,25.3,38.2,25.5,11.1,5849,29.3,36788,5.4,8408,7956,452
13207,2858,6461,4724,5008,15,33.9,24.8,26.3,3411,13,59362,3.7,13043,12564,479
13209,1093,2330,1703,842,18.3,39,28.5,14.1,1847,22.1,41834,5.7,3799,3582,217
13211,1691,4357,3877,2613,13.5,34.8,30.9,20.8,2374,12.7,57978,3.6,9067,8744,323
13213,8051,9922,5826,2464,30.7,37.8,22.2,9.4,5987,15.2,46810,5.3,15943,15096,847
13215,16128,34761,43169,33352,12.7,27.3,33.9,26.2,37759,20.1,46628,5.1,79354,75325,4029
13217,9646,22876,22158,13311,14.2,33.6,32.6,19.6,15946,14.8,56598,4.5,51780,49474,2306
13219,1327,4752,5739,12366,5.5,19.6,23.7,51.1,2215,5.7,99497,3,19687,19105,582
13221,2184,3878,2737,1790,20.6,36.6,25.8,16.9,2049,13.8,51105,3.7,7124,6863,261
13223,9937,33200,32891,24204,9.9,33.1,32.8,24.1,12654,7.8,73309,3.4,83868,80981,2887
13225,2789,5059,6183,3384,16,29,35.5,19.4,6240,24,46525,5.1,11911,11304,607
13227,3376,6492,7160,5298,15.1,29.1,32.1,23.7,3462,11,65062,3.5,15158,14626,532
13229,2119,5718,3600,1550,16.3,44,27.7,11.9,3490,18.1,44389,3.8,8686,8352,334
13231,1599,5019,3701,1957,13,40.9,30.1,15.9,1947,10.6,66901,3.6,8756,8437,319
13233,5737,10864,7472,3345,20.9,39.6,27.3,12.2,9079,21.8,43679,4.2,18522,17746,776
13235,1627,3118,2532,1032,19.6,37.5,30.5,12.4,2361,23.9,40582,4.3,4134,3958,176
13237,2260,5803,3982,3438,14.6,37.5,25.7,22.2,3488,16.1,51205,5,8223,7815,408
13239,562,594,419,158,32.4,34.3,24.2,9.1,580,25.5,33908,5.5,830,784,46
13241,1978,4269,3194,3110,15.8,34,25.4,24.8,2346,14.2,44213,4,7092,6808,284
13243,1129,1737,1260,545,24.2,37.2,27,11.7,2008,30.8,28298,5.9,2489,2343,146
13245,21762,40319,41090,27954,16.6,30.7,31.3,21.3,41554,21.9,40168,5.1,86626,82166,4460
13247,6844,18340,17555,15399,11.8,31.5,30.2,26.5,11803,13.2,59673,4.4,44875,42903,1972
13249,534,1202,1229,440,15.7,35.3,36.1,12.9,945,18.1,45378,4.7,2193,2091,102
13251,1631,4118,2525,1369,16.9,42.7,26.2,14.2,3493,25.9,39048,5.4,5330,5042,288
13253,859,2346,1868,856,14.5,39.6,31.5,14.4,2083,25.4,36869,5.3,3062,2900,162
13255,7968,17293,11441,7211,18.1,39.4,26.1,16.4,11184,17.3,43510,4.7,28551,27209,1342
13257,2856,6343,4260,3826,16.5,36.7,24.6,22.1,4092,16.3,45850,4.5,10964,10468,496
13259,1292,1923,827,512,28.4,42.2,18.2,11.2,1757,37.9,33053,4.7,2352,2242,110
13261,3683,6333,5496,3548,19.3,33.2,28.8,18.6,7208,25.7,37562,5.9,12782,12025,757
